genome.genome_id	feature.patric_id	feature.aa_sequence_md5
1313.13767	fig|1313.13767.peg.689	0b86f74b0814bcfac7cc70a1391d23f8
1313.13767	fig|1313.13767.repeat.161	
1313.13767	fig|1313.13767.repeat.162	
1313.13767	fig|1313.13767.peg.389	4c454d59bca305f4815810e6abf56cc8
1313.13767	fig|1313.13767.peg.600	fcb284beca5c2176f9a3808fe5073019
1313.13767	fig|1313.13767.repeat_unit.158	
1313.13767	fig|1313.13767.peg.1583	0295bb66d8d1d7e8c6ee278ca7494198
1313.13767	fig|1313.13767.repeat_unit.426	
1313.13767	fig|1313.13767.peg.344	6904535e4d3db65f1034cd0cd30ef965
1313.13767	fig|1313.13767.repeat_unit.496	
1313.13767	fig|1313.13767.peg.404	eb378a841b4db243d3acea97a401b69e
1313.13767	fig|1313.13767.peg.1426	8053f1984306a7bbd070dcac05cf002d
1313.13767	fig|1313.13767.peg.55	70ebdb310a5faf06af0d11de60f169f8
1313.13767	fig|1313.13767.repeat_unit.447	
1313.13767	fig|1313.13767.peg.2117	3581f6a9e59918d2677e210ca93546de
1313.13767	fig|1313.13767.rna.35	
1313.13767	fig|1313.13767.repeat_unit.162	
1313.13767	fig|1313.13767.peg.1791	3a094bc36a21dd65f0b9b640219f23e5
1313.13767	fig|1313.13767.repeat_unit.329	
1313.13767	fig|1313.13767.peg.303	872361122f9eef6a65c839ccfda03496
1313.13767	fig|1313.13767.rna.5	
1313.13767	fig|1313.13767.peg.737	729d02dc7f763fd369ba071ce7a647a2
1313.13767	fig|1313.13767.repeat.108	
1313.13767	fig|1313.13767.repeat.74	
1313.13767	fig|1313.13767.peg.1641	1b9ebda3ca1b98470a8eb70e242a6df5
1313.13767	fig|1313.13767.repeat.150	
1313.13767	fig|1313.13767.peg.1460	8de0c03208798aa8111d61d2f3bffb09
1313.13767	fig|1313.13767.repeat_unit.325	
1313.13767	fig|1313.13767.repeat_unit.130	
1313.13767	fig|1313.13767.repeat_unit.316	
1313.13767	fig|1313.13767.peg.2035	87a0287eaafec2513997c7bf3f140ccb
1313.13767	fig|1313.13767.peg.107	c3bc9e3fa5753ccb8f0788a04199a71d
1313.13767	fig|1313.13767.peg.1804	a33d8743cd2f44985a2bed34e08edecb
1313.13767	fig|1313.13767.repeat_unit.515	
1313.13767	fig|1313.13767.peg.2089	1182aeea6b9995013b4b5aa4adc7ee83
1313.13767	fig|1313.13767.peg.2189	2401d3e0fe6f0939ec97321a879f6cd6
1313.13767	fig|1313.13767.repeat_unit.272	
1313.13767	fig|1313.13767.peg.893	d096448078c0e82a56937a9ebaf76cd0
1313.13767	fig|1313.13767.peg.1851	fc7529367cedc6d17e195e0227e1513d
1313.13767	fig|1313.13767.repeat_unit.61	
1313.13767	fig|1313.13767.repeat.174	
1313.13767	fig|1313.13767.repeat_unit.101	
1313.13767	fig|1313.13767.peg.1123	e94c7771a90b989dd2ef672bc80aae2c
1313.13767	fig|1313.13767.repeat_unit.50	
1313.13767	fig|1313.13767.peg.2076	ad886b55dacce5ee2b7bafcfb775e6c5
1313.13767	fig|1313.13767.repeat.109	
1313.13767	fig|1313.13767.repeat_unit.442	
1313.13767	fig|1313.13767.peg.672	feceec2bac2a800ccd78c804fdeb67c6
1313.13767	fig|1313.13767.repeat.280	
1313.13767	fig|1313.13767.peg.1349	7b808fa4c3670937ae377569469530f3
1313.13767	fig|1313.13767.peg.1344	263cfc085ee153b3a2e07eb5bd30fa06
1313.13767	fig|1313.13767.peg.1429	dd02ea52260e84025af3827247baf21e
1313.13767	fig|1313.13767.repeat_unit.203	
1313.13767	fig|1313.13767.peg.2215	c46e4b6bc46b3975017e0012cebd7901
1313.13767	fig|1313.13767.repeat_unit.457	
1313.13767	fig|1313.13767.peg.668	30c061f25adbad01ff86c687023cc268
1313.13767	fig|1313.13767.peg.1897	3c6b2b2c5fab207c11e473cde785f14d
1313.13767	fig|1313.13767.peg.1828	ab4d569f6846d3b303f7fff6c13a1371
1313.13767	fig|1313.13767.repeat_unit.595	
1313.13767	fig|1313.13767.rna.9	
1313.13767	fig|1313.13767.peg.128	d9ff52763e68b117dda7727e4c2de3ed
1313.13767	fig|1313.13767.peg.1929	2867ea16e7ec1436e791e38db3bd35ed
1313.13767	fig|1313.13767.peg.1391	41f46b30840bfb95adb919b603d4ce25
1313.13767	fig|1313.13767.peg.2005	ba2fd65dbd555a1a9fd49e403950eb5c
1313.13767	fig|1313.13767.peg.538	bd0dbda58f08fe0a6bd53e9069b13167
1313.13767	fig|1313.13767.repeat_unit.489	
1313.13767	fig|1313.13767.peg.1281	cea3afce4337aac4c6ea74c04ff3ea68
1313.13767	fig|1313.13767.peg.1924	da81babeab0ce6acba27595a8cc604bc
1313.13767	fig|1313.13767.peg.1936	166aa9982b221e37db4178b5b290214f
1313.13767	fig|1313.13767.peg.1635	99af11b812562707d1abbef13a832a30
1313.13767	fig|1313.13767.peg.279	9630b4fe0bb9eefebbb259daf68f1479
1313.13767	fig|1313.13767.repeat.114	
1313.13767	fig|1313.13767.repeat_unit.188	
1313.13767	fig|1313.13767.peg.1310	57c4b234e77fa3337a63254d74ddd18e
1313.13767	fig|1313.13767.peg.1053	e49282f6b0d475e09cbd3e1ff3a88eab
1313.13767	fig|1313.13767.peg.437	573bcb82fdd8163804ba816fc4bfcab3
1313.13767	fig|1313.13767.peg.1718	a352e2a69d623fb4df6d36b84a610f05
1313.13767	fig|1313.13767.peg.471	05b49df5bec9ae8ad141587f30a4d3d3
1313.13767	fig|1313.13767.peg.1524	9599b7cc041c5a8e0bdccd7f5397fdc8
1313.13767	fig|1313.13767.peg.2074	e06355433256caf50882e18bd9b7c066
1313.13767	fig|1313.13767.repeat.179	
1313.13767	fig|1313.13767.peg.335	37893da49d389c5451cff1914c6ed4b9
1313.13767	fig|1313.13767.peg.2136	bb271bac5335de585bc8a16ea93b47bd
1313.13767	fig|1313.13767.peg.680	2d267eca9ced42753e0ab3d8b8dc1035
1313.13767	fig|1313.13767.peg.1969	d3e2e89e5acf0e2d45dc77ef4627e0a3
1313.13767	fig|1313.13767.peg.161	a54179cd61cbeda8b3aceb6efb4130e5
1313.13767	fig|1313.13767.peg.26	90da812ef456d53bfffccdb23de3c55f
1313.13767	fig|1313.13767.peg.1423	41c14e788eff7988e8bf8383bf83dbea
1313.13767	fig|1313.13767.peg.1649	17caadcb3324bfdc13e8ed2061d714a1
1313.13767	fig|1313.13767.repeat.229	
1313.13767	fig|1313.13767.assembly_gap.2	
1313.13767	fig|1313.13767.peg.632	b01b5207fb4acf8334e4e600252fbab1
1313.13767	fig|1313.13767.peg.971	92c39c77ca6c2380b3dfe4cd8824b9a6
1313.13767	fig|1313.13767.repeat.271	
1313.13767	fig|1313.13767.repeat_unit.249	
1313.13767	fig|1313.13767.peg.1813	4bb45aefc4860cb24f6f2400abf1c860
1313.13767	fig|1313.13767.repeat_unit.598	
1313.13767	fig|1313.13767.peg.681	47eb859c43c313645abeb4e4fa318f11
1313.13767	fig|1313.13767.peg.1847	04452097133dcb321f36088fbc04d2a1
1313.13767	fig|1313.13767.repeat_unit.518	
1313.13767	fig|1313.13767.repeat_unit.523	
1313.13767	fig|1313.13767.peg.2120	d192b41b2a154173bf9eca91a6ff064c
1313.13767	fig|1313.13767.peg.777	de1c992091df5addfb49f7f00cc40f90
1313.13767	fig|1313.13767.repeat_unit.341	
1313.13767	fig|1313.13767.repeat_unit.23	
1313.13767	fig|1313.13767.repeat_unit.83	
1313.13767	fig|1313.13767.peg.1500	fd5beb0bb865ec7da7f9c870d7dd165e
1313.13767	fig|1313.13767.repeat_unit.615	
1313.13767	fig|1313.13767.repeat.263	
1313.13767	fig|1313.13767.peg.1237	1e5c0e51077a6c385008e1e64970a853
1313.13767	fig|1313.13767.peg.1620	5f120568e3e7563f0c7e7c8a87ff692b
1313.13767	fig|1313.13767.repeat_unit.613	
1313.13767	fig|1313.13767.repeat_unit.538	
1313.13767	fig|1313.13767.peg.1390	65087b379fa11ec4cb8aaa77347a0436
1313.13767	fig|1313.13767.peg.2218	862b1bb69c477fc2df76fd37d1df2fcc
1313.13767	fig|1313.13767.peg.867	d31654aae152cc1917cfe420c6f5e3c3
1313.13767	fig|1313.13767.repeat.217	
1313.13767	fig|1313.13767.peg.882	3b6a7475a3eb30f5eb85db3b20da8fab
1313.13767	fig|1313.13767.peg.1157	316e25818b5443415e99f791ee79eed0
1313.13767	fig|1313.13767.peg.257	dfb38243a2705fc8a47d617359f1a1dc
1313.13767	fig|1313.13767.peg.2245	48e58f4fe88214c440a8b354e026f52d
1313.13767	fig|1313.13767.peg.1009	1a26136e4d658147a306abb5de1191ac
1313.13767	fig|1313.13767.peg.293	ec54d409ce304c31fcb852263fb24ae4
1313.13767	fig|1313.13767.peg.1685	4204cd878016b80aef1007dc68b4ff5d
1313.13767	fig|1313.13767.peg.1023	04d20144134e1078fdf87992fb6e4f82
1313.13767	fig|1313.13767.peg.1430	e3827bc6a453d191b2a5feee8e76fa91
1313.13767	fig|1313.13767.peg.39	2aac22c631dcdaf7a762367e50aa5b07
1313.13767	fig|1313.13767.peg.229	b525987487fb41fc93e250228fda8cf2
1313.13767	fig|1313.13767.repeat_unit.192	
1313.13767	fig|1313.13767.repeat.278	
1313.13767	fig|1313.13767.repeat.18	
1313.13767	fig|1313.13767.repeat_unit.479	
1313.13767	fig|1313.13767.peg.102	dcae6653c4086cc7fc8f4e65929e6d6b
1313.13767	fig|1313.13767.repeat.1	
1313.13767	fig|1313.13767.peg.1032	d5a7319ac960269764c9b95d19e09b47
1313.13767	fig|1313.13767.peg.2156	0834769a529fe26a8baaa3f104058c0c
1313.13767	fig|1313.13767.peg.1077	2e911d41760ffd41e74b6b621a56b082
1313.13767	fig|1313.13767.peg.479	064c06d65afb83a18aa7652f0f6489bd
1313.13767	fig|1313.13767.peg.1696	397ee491566145e06c60d53dd776cf67
1313.13767	fig|1313.13767.repeat.57	
1313.13767	fig|1313.13767.peg.1988	bc5a6dc35ddc62e49555c5bd2667dcce
1313.13767	fig|1313.13767.peg.164	d06e8a3635c77debd2d9fe2b191c5003
1313.13767	fig|1313.13767.peg.1112	552e9ab0e5fc7fe66675e771c31fc62c
1313.13767	fig|1313.13767.peg.941	f52f4cd8b7bb86f4e348a751ff16df53
1313.13767	fig|1313.13767.repeat_unit.95	
1313.13767	fig|1313.13767.peg.1790	bb6f6339a845ce4f10c584c28f16f20a
1313.13767	fig|1313.13767.peg.1279	8e2d88aade8f75f1468e18d59dba8409
1313.13767	fig|1313.13767.repeat_unit.386	
1313.13767	fig|1313.13767.peg.144	7d119623b8b73f760366936270836b16
1313.13767	fig|1313.13767.peg.2250	eb11f8f82ec6370b92fbaf5f3beb8714
1313.13767	fig|1313.13767.peg.785	3ad01770994baa6edcfbf0ae84cb44ad
1313.13767	fig|1313.13767.peg.907	626fae599762cd3925a07cc48246af34
1313.13767	fig|1313.13767.classifier_predicted_region.5	
1313.13767	fig|1313.13767.repeat.140	
1313.13767	fig|1313.13767.peg.578	9eefd578a8fad5bc47408f99dd5e84a8
1313.13767	fig|1313.13767.peg.115	d365c1fcb1c16223c2574242a87ab2d2
1313.13767	fig|1313.13767.peg.1996	6cebc016e42de7cf1475fa6e609f2e2f
1313.13767	fig|1313.13767.peg.396	4cb2ebf1c99d3adcd770a429f675ef0f
1313.13767	fig|1313.13767.peg.568	65934dab080849896e6b574a200ce9c3
1313.13767	fig|1313.13767.peg.199	1a7b33fac61957106c311aaa096fc0a9
1313.13767	fig|1313.13767.repeat_unit.103	
1313.13767	fig|1313.13767.repeat_unit.15	
1313.13767	fig|1313.13767.peg.403	5ef623c90b2739fe09e734883d212325
1313.13767	fig|1313.13767.peg.31	62391a33a706840865235de7cb927a47
1313.13767	fig|1313.13767.peg.1462	b6ddbfbcc716f97341ffca314a0ccdf4
1313.13767	fig|1313.13767.peg.332	5f27405f16209ee2e61b5652dd3e059c
1313.13767	fig|1313.13767.peg.159	c462606fc9a6826db13688633c8fea78
1313.13767	fig|1313.13767.repeat_unit.385	
1313.13767	fig|1313.13767.peg.1455	18cc026f2c83f72f6645ab609d5892de
1313.13767	fig|1313.13767.peg.633	8acae7df4bfd46115baf6b4ba687730c
1313.13767	fig|1313.13767.peg.1702	3836b098931048cc390eb9a38f56cb50
1313.13767	fig|1313.13767.peg.1268	cabb4cd9b74507cc993da7b146cc478b
1313.13767	fig|1313.13767.repeat_unit.262	
1313.13767	fig|1313.13767.peg.756	1e2f56707afe4b8cb121b9095d5c8fa2
1313.13767	fig|1313.13767.peg.1251	30105a1e5746fbdb65c57ca2c13bb0d9
1313.13767	fig|1313.13767.peg.391	7114363e6146651bf5efeb6010fcec74
1313.13767	fig|1313.13767.peg.445	59f5e03262ba3af882c1540a89fd54eb
1313.13767	fig|1313.13767.peg.1340	9a333de70ed5f3b039f39792c94f3677
1313.13767	fig|1313.13767.repeat_unit.467	
1313.13767	fig|1313.13767.peg.846	088ee227b9f5544bfc1fd074a9a7141f
1313.13767	fig|1313.13767.peg.873	6fbaa4cf07fc5245344b825e68870d4c
1313.13767	fig|1313.13767.repeat_unit.170	
1313.13767	fig|1313.13767.repeat_unit.470	
1313.13767	fig|1313.13767.repeat_unit.382	
1313.13767	fig|1313.13767.repeat_unit.80	
1313.13767	fig|1313.13767.peg.1298	4d91e58a4eea9cbea9a7a867184524eb
1313.13767	fig|1313.13767.peg.1793	4d00f390968fc782068a378bb805d556
1313.13767	fig|1313.13767.peg.1098	d8e2318caeb28100f0e98498dea64f90
1313.13767	fig|1313.13767.repeat.206	
1313.13767	fig|1313.13767.repeat_unit.227	
1313.13767	fig|1313.13767.peg.1489	14c5ebbf43d49ee1b91294a421275060
1313.13767	fig|1313.13767.peg.149	b36de2dce465c37d8cd0e1e464cca0b2
1313.13767	fig|1313.13767.repeat_unit.19	
1313.13767	fig|1313.13767.peg.1107	c3bfcd0321adc070c67deadb5eafd2d7
1313.13767	fig|1313.13767.repeat.27	
1313.13767	fig|1313.13767.peg.1565	12bb8fc0f0a3e9f8000681401ec874f6
1313.13767	fig|1313.13767.peg.448	1c074ff52163d7074b8f0fcd7b4098d0
1313.13767	fig|1313.13767.peg.1110	f73293f2721c79420b554cb21b1de755
1313.13767	fig|1313.13767.peg.640	c5bf1c8eccbf32763fc33882225df694
1313.13767	fig|1313.13767.peg.1289	a2420522c0d5b66a8ce4f131f8c88d0c
1313.13767	fig|1313.13767.peg.1730	2488ef0dc41d59173e219b215728196a
1313.13767	fig|1313.13767.repeat_unit.389	
1313.13767	fig|1313.13767.repeat_unit.123	
1313.13767	fig|1313.13767.peg.1683	234b52b66ad325869a3baeb8e44747c4
1313.13767	fig|1313.13767.peg.227	ef264a13bafb11db605c5b1e6624c36f
1313.13767	fig|1313.13767.repeat_unit.291	
1313.13767	fig|1313.13767.peg.1475	6e6e2decf0040a4c9c6dcd8d07d7c9b4
1313.13767	fig|1313.13767.peg.1676	14950a448c690ac73d23b1bbab0ebb92
1313.13767	fig|1313.13767.peg.2004	40ac67f90e25e6f369d585d5a03b6e08
1313.13767	fig|1313.13767.repeat_unit.185	
1313.13767	fig|1313.13767.peg.235	0d6c3b3186666e623ed835ede893dd16
1313.13767	fig|1313.13767.repeat_unit.98	
1313.13767	fig|1313.13767.peg.203	7039c7e925bc520e67328a347b109f36
1313.13767	fig|1313.13767.peg.129	370eda17b6eeedf7883ffeaafa849e23
1313.13767	fig|1313.13767.repeat.204	
1313.13767	fig|1313.13767.peg.1887	cbe25432af5938e6096f706c4b7c38d3
1313.13767	fig|1313.13767.peg.1417	5674e6398957be6570c67b2433bb0824
1313.13767	fig|1313.13767.peg.1943	fb671fc3f6b1471e4bbe76c46a8c9914
1313.13767	fig|1313.13767.peg.1547	fe19c8efbc0dd2ee746474d468b21058
1313.13767	fig|1313.13767.peg.2124	9c22ae09499f9667d1b366612dd9b61c
1313.13767	fig|1313.13767.repeat.90	
1313.13767	fig|1313.13767.repeat_unit.416	
1313.13767	fig|1313.13767.repeat.24	
1313.13767	fig|1313.13767.peg.570	a41e81bd9911903d2ce62f6951675be0
1313.13767	fig|1313.13767.peg.1424	6b7f100944df4bc19701ed9d6e75cf8f
1313.13767	fig|1313.13767.peg.1970	33578c4f44618a4eea9b7bbe01c87976
1313.13767	fig|1313.13767.peg.2249	d5ae08ccf309a49beb2457f4dcca0c06
1313.13767	fig|1313.13767.peg.772	cc9f79e530288d7ec86c4c26b0a400f6
1313.13767	fig|1313.13767.repeat_unit.526	
1313.13767	fig|1313.13767.repeat_unit.240	
1313.13767	fig|1313.13767.repeat.261	
1313.13767	fig|1313.13767.repeat.87	
1313.13767	fig|1313.13767.rna.25	
1313.13767	fig|1313.13767.peg.695	91aab18975be49f7609e4475366dc1ba
1313.13767	fig|1313.13767.repeat_unit.38	
1313.13767	fig|1313.13767.peg.1330	7db126741b297a61d323001dfddcb6e7
1313.13767	fig|1313.13767.peg.2170	df97fec45a77d35d2c728a5f6a36e886
1313.13767	fig|1313.13767.peg.2034	83bc2b7b448f8d4a609a65d0c288eb8c
1313.13767	fig|1313.13767.repeat.28	
1313.13767	fig|1313.13767.repeat_unit.339	
1313.13767	fig|1313.13767.peg.1046	4825156bb12627d49cfead22f78e8564
1313.13767	fig|1313.13767.peg.1974	8f3efb117121a9981c30afe0cca8130b
1313.13767	fig|1313.13767.peg.1636	734a3620bdd6067813c03977fd8f4212
1313.13767	fig|1313.13767.peg.1412	bace8c844d76330d441531119fbbb8d7
1313.13767	fig|1313.13767.peg.1627	e110478302030dd3392833b3c410bbcb
1313.13767	fig|1313.13767.peg.1370	ca11b438d0e9f181848c65353c831862
1313.13767	fig|1313.13767.peg.1042	c5e36c879f99fad62e56e95c7d6fa00f
1313.13767	fig|1313.13767.peg.800	ddd12744845f52ada8f9386f83489a18
1313.13767	fig|1313.13767.peg.487	bc3ed3f6c6b6148e0a39ba8d9cbda570
1313.13767	fig|1313.13767.peg.1380	66181ab7ff6bd9ee4d3833783fae230d
1313.13767	fig|1313.13767.peg.30	997bcec8507064f16c5476e09b68972f
1313.13767	fig|1313.13767.repeat_unit.547	
1313.13767	fig|1313.13767.peg.891	e4f94d8c1ddbf065b4c85e4ddc6acb6c
1313.13767	fig|1313.13767.repeat.80	
1313.13767	fig|1313.13767.misc_binding.4	
1313.13767	fig|1313.13767.repeat.21	
1313.13767	fig|1313.13767.repeat_unit.459	
1313.13767	fig|1313.13767.peg.1992	c737b97c703e26fa1fb91f0172d3714c
1313.13767	fig|1313.13767.peg.2046	d282bbe261e7c2462dcb666b9de49ea9
1313.13767	fig|1313.13767.peg.53	fdb36c4ef426e7050805ea2f065e4703
1313.13767	fig|1313.13767.peg.2040	7f79cefcecce6eb32496e50d441e2491
1313.13767	fig|1313.13767.peg.1174	6aefb5bdb380d1f69b2f0f215ba25b64
1313.13767	fig|1313.13767.peg.62	e29c8fab232bbcb9ec797f69ca3f6333
1313.13767	fig|1313.13767.repeat.219	
1313.13767	fig|1313.13767.peg.1256	09d4d33ceefe33e8c502cdcb55c633f1
1313.13767	fig|1313.13767.peg.1775	8895e185f7bfcf48c321c464f2cbd929
1313.13767	fig|1313.13767.peg.191	5058d572a688d72a6f53bae2ae00c563
1313.13767	fig|1313.13767.peg.438	4685b7d0c3241deb3d6b00ddc9ba82f4
1313.13767	fig|1313.13767.peg.276	81e80fd6d964077ac87091fadd7ca4e3
1313.13767	fig|1313.13767.repeat_unit.357	
1313.13767	fig|1313.13767.peg.2243	f03d4eeb7f8b58d053281ca310bd126a
1313.13767	fig|1313.13767.peg.1571	bd477a6fd10fa88b66bf011bd5ac3108
1313.13767	fig|1313.13767.peg.1526	3fdfa38373ab20cca8dfb798cafdc135
1313.13767	fig|1313.13767.peg.268	ee02fbe12f8c1c6eab1caaf213fb10a9
1313.13767	fig|1313.13767.peg.1742	906bfd3c7e612dc628eef0a830d18e13
1313.13767	fig|1313.13767.peg.1886	1bd480520162d74c469414a58a4d6b05
1313.13767	fig|1313.13767.repeat_unit.396	
1313.13767	fig|1313.13767.peg.2008	3a7e7587e0098316f213feb5d9e9aa02
1313.13767	fig|1313.13767.repeat_unit.508	
1313.13767	fig|1313.13767.peg.676	64702a9754969c1845c74a4a94ec84c3
1313.13767	fig|1313.13767.repeat.135	
1313.13767	fig|1313.13767.peg.171	7857cdd50cf5da0cdd61277e395a585a
1313.13767	fig|1313.13767.peg.2045	c82dd7d492203375ff72aa28eb2ec8cc
1313.13767	fig|1313.13767.peg.1204	b13f2fcfc7a5e57053f177b9bc2e0e9c
1313.13767	fig|1313.13767.peg.1448	d9fdf6ec2521b2a6d3b82deaa7ff7175
1313.13767	fig|1313.13767.peg.462	1f6289fb33834eeb0a94bb827449b88e
1313.13767	fig|1313.13767.repeat_unit.9	
1313.13767	fig|1313.13767.peg.918	142dd250f49fd75112148951b7ecbbf9
1313.13767	fig|1313.13767.rna.30	
1313.13767	fig|1313.13767.misc_binding.2	
1313.13767	fig|1313.13767.peg.1531	d6f542ca2b6a3d9be51cdfc997a6e2ca
1313.13767	fig|1313.13767.peg.1379	2c7027495052e41f41115f202631a405
1313.13767	fig|1313.13767.peg.1490	7e08a6b63094dccfe23ef09f61d06c6f
1313.13767	fig|1313.13767.peg.1301	38420ad977d82b54fce05791181a2289
1313.13767	fig|1313.13767.peg.1	223f59ab947ccde2a84ee0220a0fd4e3
1313.13767	fig|1313.13767.peg.350	4ddecef0e9a222a254c82a3221ef9279
1313.13767	fig|1313.13767.peg.1299	933b8bd8635f23f786119530df7a0fd5
1313.13767	fig|1313.13767.peg.1143	9bfc7ce3ee1d9fafe12e4d30a5cae3e7
1313.13767	fig|1313.13767.peg.1527	2ee9899252e197c489df0d77368cff38
1313.13767	fig|1313.13767.peg.1027	4f9bc72ef6f16907a701d0f02b5d6460
1313.13767	fig|1313.13767.peg.270	4a74827e49ee59812dcbfefcd02c89ce
1313.13767	fig|1313.13767.repeat_unit.289	
1313.13767	fig|1313.13767.repeat_unit.235	
1313.13767	fig|1313.13767.peg.1637	a25a8b8221111ecf5690b403d1eabd22
1313.13767	fig|1313.13767.peg.931	3b765b818a23075331c711f7b2e1b9a5
1313.13767	fig|1313.13767.repeat_unit.199	
1313.13767	fig|1313.13767.repeat_unit.458	
1313.13767	fig|1313.13767.peg.415	d20a2c1d2b60bf81a4a1aa51bb174d68
1313.13767	fig|1313.13767.peg.771	1779bdd71f8933f4fed8dc963606722e
1313.13767	fig|1313.13767.peg.1631	d058abfe9eafc9628d8c5bf53329a152
1313.13767	fig|1313.13767.peg.566	d0066cec53fb23c85677a42223a76322
1313.13767	fig|1313.13767.peg.59	9df951763556ff27d52d26260d23e140
1313.13767	fig|1313.13767.peg.358	eb4926d5edc24b0918f624e582b926a5
1313.13767	fig|1313.13767.peg.1223	aafdb6d046bc085245e8f25eb131d56d
1313.13767	fig|1313.13767.peg.2166	d466e0248444bcaf8d50c233d8965970
1313.13767	fig|1313.13767.repeat.61	
1313.13767	fig|1313.13767.peg.1805	a324328f7d402cdd7d052246c8f6825e
1313.13767	fig|1313.13767.repeat_unit.287	
1313.13767	fig|1313.13767.peg.1201	fe2caf6623bcb2999faa6ddb77395d5f
1313.13767	fig|1313.13767.peg.550	428318f626f41eb33a68c37368b03766
1313.13767	fig|1313.13767.peg.978	97987298ce4b79078fa25bb8302a0e7f
1313.13767	fig|1313.13767.peg.223	49da9ab7869d5e6d113f4f5f13a10791
1313.13767	fig|1313.13767.peg.1937	82eb812b9e58e18165f9e9ca6fb886ab
1313.13767	fig|1313.13767.peg.1579	aa180338eb96c577761376df8f4ef5ce
1313.13767	fig|1313.13767.repeat_unit.91	
1313.13767	fig|1313.13767.peg.869	2f99f892c27964ef4919661eff5fac58
1313.13767	fig|1313.13767.repeat.160	
1313.13767	fig|1313.13767.peg.844	be43c2a8d21a138f100cd2b693acb25e
1313.13767	fig|1313.13767.peg.453	62004773856fa710ef311c95ee8192e9
1313.13767	fig|1313.13767.peg.1388	a278e57dc95b50d3fad86f6888b50125
1313.13767	fig|1313.13767.peg.1801	eebfba17b9c457612b29fcdfd1cb4200
1313.13767	fig|1313.13767.peg.1198	7762d910001a09d2adde531d44f8c2c6
1313.13767	fig|1313.13767.peg.1167	580a7e7a0bc04b57d0d1c04df65e0378
1313.13767	fig|1313.13767.peg.896	95ec0754ae8b62719f796722d761694a
1313.13767	fig|1313.13767.peg.182	d474c38429f1ccb2718ee5acfdc07aa8
1313.13767	fig|1313.13767.peg.763	114fa4ef9893ab270ce2b6ceeebb8ba5
1313.13767	fig|1313.13767.repeat_unit.541	
1313.13767	fig|1313.13767.peg.1835	579ba88cd8df4b0d2b63879d39b917ee
1313.13767	fig|1313.13767.peg.1869	42aa86cb6809cc37b584824a23a6973f
1313.13767	fig|1313.13767.repeat.67	
1313.13767	fig|1313.13767.repeat.84	
1313.13767	fig|1313.13767.peg.1285	4e1945692be61ec02e8be4a4cd5b491f
1313.13767	fig|1313.13767.repeat.68	
1313.13767	fig|1313.13767.peg.948	241113ba440d9757af7b6e42dcb8195c
1313.13767	fig|1313.13767.repeat_unit.269	
1313.13767	fig|1313.13767.repeat_unit.490	
1313.13767	fig|1313.13767.peg.1816	86d7c5d5998cb036ac939dab50b59560
1313.13767	fig|1313.13767.repeat_unit.34	
1313.13767	fig|1313.13767.peg.5	326964c2e31eedcf3d3eec1e69de3acb
1313.13767	fig|1313.13767.repeat.98	
1313.13767	fig|1313.13767.peg.1750	67c2e1b2381bfa6addec93a9716f4535
1313.13767	fig|1313.13767.peg.2177	94407d206655b09f5e18f74743add168
1313.13767	fig|1313.13767.peg.1768	203c7a40bf7d4bb1647f34450c522e8f
1313.13767	fig|1313.13767.peg.459	c685e935342d856e7aad7d8d44668af2
1313.13767	fig|1313.13767.repeat_unit.28	
1313.13767	fig|1313.13767.peg.1629	605e4da9756b6536139bd05b9ddf28d0
1313.13767	fig|1313.13767.repeat_unit.97	
1313.13767	fig|1313.13767.peg.232	a4a4510e6d138cc01e32a38f2d542fa3
1313.13767	fig|1313.13767.peg.1072	b32446a4f205d10ca8ad49076c2795d8
1313.13767	fig|1313.13767.repeat.155	
1313.13767	fig|1313.13767.repeat_unit.612	
1313.13767	fig|1313.13767.peg.2161	7c85f0fcb91a84a07c7ba6bce5aaf52a
1313.13767	fig|1313.13767.peg.866	30f35a25fd2416bfa1f521a264c60994
1313.13767	fig|1313.13767.repeat.158	
1313.13767	fig|1313.13767.repeat_unit.369	
1313.13767	fig|1313.13767.repeat.85	
1313.13767	fig|1313.13767.peg.1884	05605533d10ab89570d6f4fb8dd97741
1313.13767	fig|1313.13767.peg.397	e11e7eefd22131af9e150f06fa6b1d36
1313.13767	fig|1313.13767.peg.820	b9b9fe465dabf83e3e2027db8e9edf98
1313.13767	fig|1313.13767.repeat.225	
1313.13767	fig|1313.13767.peg.1781	3e6c9c8ed3df0c7daf7f5d55a825ec1f
1313.13767	fig|1313.13767.peg.375	9205ccd6cadc2d3cfb809909cd096733
1313.13767	fig|1313.13767.repeat.273	
1313.13767	fig|1313.13767.peg.1772	ee074269550798d38bb53b3c90e448cf
1313.13767	fig|1313.13767.peg.2202	a3dd354ba8de203f2659e1608c930b8f
1313.13767	fig|1313.13767.repeat_unit.517	
1313.13767	fig|1313.13767.peg.572	f071dc20be83369cf736825d5e05c017
